index,feature4,feature5,feature6
344,-2.074377834,-0.197336603,0.435278031
345,-0.754139258,-0.262142131,0.931090436
346,1.486278161,0.864027367,1.639223159
347,1.624005241,-1.452243398,-0.934671116
348,-2.367912941,0.605651627,0.95911588
349,0.31676021,-1.534926673,-0.023710407
350,0.112200499,-0.699696112,-0.239022359
351,-1.373082424,2.98623181,-0.997185292
352,-2.001570613,-1.197448176,0.893334505
353,-2.285099298,0.472886666,1.864813074
354,-0.981449509,0.17252679,2.072933507
355,-0.613764197,-0.396948337,0.282325538
356,-0.293873172,2.473268804,-1.671219915
357,0.895295374,-0.364709656,0.374804405
358,0.185353076,-0.709648921,0.201667444
359,2.766496325,1.53041747,-0.78595074
360,-1.12970751,-0.154547531,0.406589511
361,2.919641665,-0.801371884,1.378508509
362,0.267044702,0.042805694,2.115469548
363,2.621498898,-1.901787354,-0.295875348
364,1.871017215,4.069333126,0.063130434
365,1.107751628,-0.727685737,0.473140807
366,-0.993789898,0.525645743,1.375177765
367,5.307343607,-2.503910855,-1.860186299
368,2.366352146,0.912832748,2.470579992
369,-1.440541173,-0.471579775,0.099265541
370,1.431082531,4.526856789,1.783890783
371,-0.170461078,-0.148204715,0.963617353
372,-2.008720401,3.695331486,-1.195580635
373,1.84966758,0.119580945,2.532025962
374,-0.062460769,-1.10526887,-0.185738969
375,-1.628104215,-0.631588396,0.886658187
376,3.905268606,-0.410263269,0.621913177
377,3.024974079,0.051016299,1.552111963
378,-1.31621581,0.031421007,0.247811172
379,0.820690654,2.137018677,-0.633008635
380,-1.819355593,3.285839451,-0.341302897
381,3.06047344,-1.724560272,-3.561847366
382,0.388380602,-2.162530703,0.783786628
383,0.492092228,0.002250862,0.404610406
384,0.041793329,2.778074656,-1.013051703
385,-1.208622287,0.710153313,1.323280695
386,-0.114801219,-0.940693116,-0.155146464
387,0.24985017,0.753297491,0.377753699
388,2.251251252,-2.598836204,-0.792540171
389,-0.169173301,0.747233461,2.626422732
390,0.088980101,0.795596752,2.8424462
391,4.742080515,3.035290337,0.770552738
392,0.141382871,0.484061326,1.568290381
393,1.002299431,0.271246528,0.939030377
394,0.852120424,0.213372076,2.619650816
395,-0.398391894,1.922851251,-0.60712847
396,-0.797857612,0.458041696,0.41656986
397,0.690581815,3.819001927,0.456770985
398,1.576456386,0.768639542,1.694092769
399,2.202396414,0.018798884,0.703614797
400,0.435019496,-0.337502141,-1.119114541
401,1.683297833,0.619096943,2.814668628
402,1.060773672,-0.235551083,0.171608119
403,-1.033945331,-0.499780296,0.349047523
404,-1.679311462,-0.033369234,0.364464811
405,-2.288185118,-0.159730368,0.998145412
406,-0.79742012,-0.036049587,0.315284663
407,-1.882153439,0.247759606,2.266852456
408,1.333755877,-1.427188845,0.197870787
409,1.027539933,-0.054304812,1.742915892
410,-0.363595236,-0.841706906,-0.171234873
411,0.497353183,-1.097930009,0.013194669
412,-1.234796834,0.153784089,1.462228678
413,-0.810705839,1.557698893,1.977889679
414,-2.649705092,3.107648574,-0.729576834
415,-1.345356004,-0.631374918,-0.140292864
416,-0.276975962,-0.682441036,0.868207641
417,-0.951691947,-0.278470568,0.621709099
418,2.63870288,-1.252906358,1.242355491
419,-0.992748027,-0.70055663,0.034539461
420,-0.089358616,-0.719468454,-0.343989878
421,0.300198643,-1.532954233,0.130053025
422,-1.206383364,-0.093263832,-3.223429749
423,5.361539179,-2.281782062,-1.2064142
424,-1.075652208,3.402515057,-0.896214939
425,3.167018805,-1.082287104,1.203910421
426,-1.922249923,-0.380276311,-0.208224002
427,-1.710458591,0.417521411,0.837935635
428,-0.659821317,2.914451896,-0.89833509
429,2.8256618,-0.833087153,0.735249398
430,-1.183044996,-0.31989366,0.215300893
431,0.966363379,0.31741747,2.672870499
432,0.621951431,1.388219816,-0.728591666
433,-0.922971224,0.639900648,3.384494335
434,4.051360767,-1.07006476,2.297012046
435,0.526858936,-1.060714248,0.222019256
436,3.404234269,0.124775985,1.077035935
437,1.993974308,-1.294685121,2.085494412
438,0.522969107,-1.212023665,-0.030701566
439,1.362791511,-0.47822675,0.922221054
440,-2.236491702,-0.534875833,0.115519431
441,-1.526164788,0.234766377,0.377978351
442,-0.71668573,0.333115972,0.419845548
443,-1.098443412,1.017960446,0.381526044
444,0.821453454,-0.84632657,-0.301894297
445,-0.403390124,0.946550391,0.656564533
446,-1.539534133,0.34480136,1.5646975
447,3.859942239,-2.987954366,-1.547142996
448,-0.070168812,-1.067768866,0.875722325
449,2.038242791,3.774080409,0.512644325
450,-1.623953587,-0.739893636,0.871212366
451,-1.291964151,0.308376118,0.776989331
452,2.68497834,-1.633335983,-0.016647797
453,-2.039041845,-0.421361352,0.564762703
454,3.038160088,-2.040024336,-0.919553769
455,-1.296825824,-0.141887484,1.775723108
456,-1.122945549,0.305961277,1.231638937
457,3.056339338,0.988456961,2.130615193
458,4.338882788,1.267206679,3.081102323
459,1.381945337,-0.032778597,2.677804259
460,-1.750313989,-0.474674152,-0.532356203
461,3.148864446,1.733348292,-1.130713299
462,-0.587470467,-0.609398073,-0.329206574
463,-0.606080698,1.015837299,2.085670844
464,-1.209870443,-0.348309175,0.354640467
465,4.9304465,-0.405319316,1.51660855
466,0.020312161,4.074042055,-0.315400153
467,-1.645196687,-1.14307804,-0.273965908
468,1.04237876,-1.328824868,0.107604958
469,0.187589922,-0.00756483,1.342494162
470,0.281125068,-0.223146264,0.15277967
471,1.033088309,0.277486226,-1.089933943
472,-2.088105825,-0.904506888,0.01664104
473,0.825111657,0.723227268,-2.120942439
474,0.731836464,-0.655344291,1.054384761
475,1.64310576,-0.408599523,1.495012802
476,0.058740784,-1.333899767,-0.586111371
477,0.174641894,-0.610809174,0.566996657
478,0.274206577,-0.211425534,1.364112314
479,4.010201535,-0.948174077,-0.908405916
480,-0.991706313,-0.267088193,0.429280371
481,3.736868593,-1.848991577,0.846957309
482,-0.89266506,-0.942410127,0.421066889
483,4.919104077,-0.589699977,1.661070834
484,1.212136368,-1.227235672,-0.431059954
485,1.656584218,-0.663562396,2.642427589
486,2.967932193,-1.758299439,-0.356892961
487,3.547934961,-1.694556789,0.28137589
488,4.702606254,1.26313905,2.430200792
489,3.705220188,2.154024136,3.322759948
490,3.25397444,-0.807277031,1.081036882
491,-0.454034439,-0.310790352,0.310475056
492,-0.283279095,-0.726219418,0.169726163
493,-1.145055453,-0.46952831,-0.025202869
494,-1.610129911,1.638831731,-1.165647888
495,1.114985849,0.249262629,1.086011138
496,-1.259260608,-0.326554572,0.386694099
497,4.108011027,0.210456334,2.105057718
498,1.480286482,-0.950361124,0.128484669
499,1.017184557,-0.674628219,-0.093310623
500,-1.217364485,-0.875658808,0.059667478
501,2.920120749,-0.090364072,-0.200316649
502,0.34581617,-0.894425519,0.192656298
503,-2.755832711,-0.088439492,0.082111044
504,1.105272663,-1.961110203,-1.673835349
505,0.792197014,-1.148545537,-0.07729532
506,2.436382875,-1.215373907,-0.641814238
507,0.531631879,0.899240414,2.734600982
508,-0.80309615,-0.098131227,-0.037760391
509,-0.326303112,2.313468955,0.039606123
510,2.866576831,-1.550465607,-0.154887665
511,4.555267916,0.905231585,1.788119181
512,-0.206396286,-1.057906467,-0.511712136
513,-1.23563181,0.94840405,0.368607828
514,-1.77165806,-0.446641802,-0.147317459
515,-1.78849546,2.932623905,-1.653998123
516,3.392654883,-0.167494617,1.67423662
517,0.59069285,2.313520781,-0.695600588
518,-0.886985446,-0.049838011,-0.84202991
519,-0.021237756,-1.666144319,0.725973338
520,1.968241625,-0.49728075,-0.223697919
521,-1.424604007,0.517029566,2.603017249
522,0.047932581,0.488758125,-1.33156258
523,1.687563009,3.131678111,1.541574007
524,4.071206657,-0.933069062,0.025195003
525,3.153894527,3.147645779,0.157226314
526,3.976901009,-1.420275045,1.558798999
527,2.000727263,-2.181814002,-1.037903287
528,2.330437001,-0.513460565,-1.282560166
529,5.155544311,-3.228234308,-5.846460561
530,3.734963274,0.017869587,-1.192907269
531,-0.08092815,-0.220489789,3.558973016
532,-0.715947404,-0.385955634,0.424124307
533,1.586368267,-0.659677361,0.653356403
534,-1.32791693,0.062260714,-2.179990227
535,-2.512459146,-0.446380641,-0.110704321
536,-1.245830105,-0.534066641,0.293474269
537,-1.497391703,3.50485069,-0.595258942
538,2.215825831,0.57155285,1.605979168
539,3.461959771,1.862304199,-0.75518336
540,4.009707695,-0.103590182,2.733486408
541,1.083949752,0.674769189,1.712585624
542,1.157640357,0.796550149,2.212761851
543,-1.523031308,0.072652298,1.63546019
544,-2.035042697,-0.605017252,0.31480776
545,1.271643895,2.314765754,4.248575501
546,1.419044112,1.465375586,1.079820007
547,-0.786844194,0.633598903,1.803903451
548,-1.139682457,0.511709649,2.24606652
549,0.8243518,0.266241588,1.916059109
550,-0.27478892,-1.052146248,-0.051408206
551,-0.368653519,-1.551748804,-0.140718334
552,-2.005526659,-0.685536121,-0.206400408
553,1.314470028,0.556414879,2.614021076
554,0.765371129,0.135023485,-0.734444376
555,0.214655311,0.16831379,0.406124504
556,0.676176674,0.819177449,1.331270956
557,0.1741963,-0.954190505,-0.742108599
558,1.863198234,-0.691069009,1.293771041
559,-1.25354301,-1.026991297,0.081697345
560,2.801480334,0.414973192,-1.884585876
561,2.341505383,4.628885631,-0.017642646
562,-0.377492027,2.405331791,-1.424811674
563,-1.947906051,-0.826089975,-0.217299681
564,0.035495144,-1.162130808,-0.241345725
565,-1.433788464,-0.985294993,0.979169712
566,0.234243564,-0.79851966,-1.868731485
567,-1.34094118,-0.397921632,1.483240317
568,0.803317445,2.526807552,-1.300476574
569,2.42041346,-1.686873092,1.040536915
570,-1.70679268,-0.24575651,0.910865616
571,3.505893374,2.771955986,-0.478374176
572,2.356073624,-0.158551162,0.673938955
573,-1.915054588,-0.533084384,0.380609733
574,-1.879112195,-0.603900433,-0.150494266
575,0.840623397,4.260244193,1.095595556
576,-1.495215316,0.152989574,1.212806952
577,4.198841905,1.216680606,0.795672992
578,4.639071796,-0.432762296,0.090838462
579,-0.756397597,1.682583308,2.412164738
580,2.139146669,-0.727610106,0.695089829
581,-1.717226629,0.439501366,1.555183513
582,0.003639314,-1.556609226,0.991279682
583,2.713264849,0.295785694,2.508445816
584,-2.173922261,0.042881532,1.170472425
585,2.085210012,0.034068844,1.325140668
586,0.013976771,-0.089578842,0.178036118
587,-1.46087429,-1.407529397,0.943946378
588,2.955259113,-1.828030829,1.272189326
589,-0.469029208,-1.039078393,1.102109411
590,-0.008348649,-0.085863467,0.389921139
591,0.363678337,-0.821046926,-0.298219664
592,0.986170386,0.165305598,1.166898758
593,-1.624364683,-0.260130666,-0.10925462
594,-0.797501506,0.547775762,0.174777884
595,1.246929458,-2.472528668,-2.11061306
596,0.43180695,-0.846215279,0.880900751
597,3.881949022,3.890057239,-0.041733092
598,-2.145090219,3.407960884,-0.36788376
599,0.345679925,0.052647271,1.581644911
600,-1.257541366,-1.324579295,-0.484496854
601,-0.572944664,1.293042111,3.26682905
602,0.012045412,0.4622715,0.823499575
603,-1.433558124,-1.950720378,0.159934122
604,-0.440641831,-0.454422655,0.146665748
605,-1.350740323,-0.245460741,0.239026058
606,-2.24421899,-0.544945234,-0.42366746
607,1.716047827,-0.013952211,1.600062842
608,2.159353963,1.000467794,0.457141198
609,1.173547056,-0.558947833,-2.434632444
610,-2.391754877,-0.604924603,0.243441057
611,3.734765672,3.963698523,1.919709046
612,-0.037454529,-1.627246335,2.042429289
613,0.149972324,2.452159116,-3.638561313
614,-2.426694525,-1.344965679,0.856622906
615,2.899244555,2.286488824,3.236832917
616,2.10277831,-0.491418915,0.718192908
617,0.164512349,-0.42420663,0.131706329
618,0.882735383,-0.014055465,-0.940590873
619,-2.096694351,0.047703382,0.855799882
620,-0.083907119,0.209366061,-0.204144104
621,1.801088233,4.535011577,0.779611439
622,0.599022478,-0.152957004,0.747087208
623,2.348730916,-0.799173038,0.480685972
624,-1.979665564,-0.285079503,-0.152718827
625,1.2293981,-0.731567717,1.580681611
626,-2.781941705,-0.290365688,-0.074720386
627,-0.720461534,-0.471087288,0.60737882
628,-0.406571734,-1.155464277,-0.298971284
629,2.082842325,-2.234439358,-0.050489944
630,-2.144193675,-0.676741979,0.276054113
631,-1.157072415,-0.785271849,-0.067030744
632,0.866886401,-1.499261316,1.675155381
633,1.242276666,-3.803461217,-1.145159048
634,-0.279195935,-0.858398821,-0.517142097
635,3.566631195,-1.632708405,1.609333647
636,0.033699064,1.795053916,-0.9104374
637,0.439814655,-1.649581265,2.780028574
638,3.315232488,-0.208111525,1.794799563
639,3.747028712,0.085035144,1.114620495
640,0.492360339,-1.176481875,-0.658982908
641,-1.770467302,0.492588474,1.89319615
642,-0.54490423,0.561984131,1.3848044
643,5.449806677,-0.169589847,2.132322666
644,0.86388468,0.538351698,1.825531203
645,1.319926128,-0.999232204,1.89297357
646,0.436838551,-0.1335257,1.93171724
647,-2.938862962,-1.198386842,0.484758148
648,-0.639140485,-0.73211903,0.028072633
649,4.589373313,-0.951700066,-3.563318784
650,1.159218281,-0.375827027,0.378170685
651,2.9695957,-0.008655156,1.861583235
652,-0.467606179,1.080952709,-1.037712477
653,0.455910224,-0.851788588,0.743019743
654,0.022281947,-1.129864665,-0.134223747
