index,feature10,feature11,feature12
78,-0.652693113,0.043405938,-0.345772389
79,-0.238236651,-0.029496107,-0.118476706
80,-0.238236651,-0.029496107,-0.118476706
81,2.766948372,-0.791349957,-1.898660131
82,-0.238236651,-0.029496107,-0.118476706
83,-0.238236651,-0.029496107,-0.118476706
84,-0.238236651,-0.029496107,-0.118476706
85,-0.238236651,-0.029496107,-0.118476706
86,-0.238236651,-0.029496107,-0.118476706
87,-0.238236651,-0.029496107,-0.118476706
88,-0.189406269,-0.235311548,1.375577076
89,-0.238236651,-0.029496107,-0.118476706
90,-0.238236651,-0.029496107,-0.118476706
91,-0.217944724,-0.350064031,-0.547187067
92,-0.121715891,0.038379604,-0.263167019
93,-0.238236651,-0.029496107,-0.118476706
94,-0.238236651,-0.029496107,-0.118476706
95,-0.413366766,-0.25778577,0.271389496
96,-0.189406269,-0.235311548,1.375577076
97,-0.238236651,-0.029496107,-0.118476706
98,-0.238236651,-0.029496107,-0.118476706
99,-0.238236651,-0.029496107,-0.118476706
100,-0.542193658,0.207780157,-0.155052916
101,-0.238236651,-0.029496107,-0.118476706
102,-0.319842333,-0.215518936,-0.751988079
103,-0.238236651,-0.029496107,-0.118476706
104,0.243740141,-0.636799931,-1.089546714
105,-0.238236651,-0.029496107,-0.118476706
106,-0.238236651,-0.029496107,-0.118476706
107,-0.238236651,-0.029496107,-0.118476706
108,0.203260576,-0.284756445,0.560215499
109,-0.238236651,-0.029496107,-0.118476706
110,-0.238236651,-0.029496107,-0.118476706
111,-0.238236651,-0.029496107,-0.118476706
112,-0.238236651,-0.029496107,-0.118476706
113,-0.238236651,-0.029496107,-0.118476706
114,-0.084014273,-0.03459947,0.402609689
115,-0.238236651,-0.029496107,-0.118476706
116,-0.749543106,-0.653111621,-0.895557684
117,-0.238236651,-0.029496107,-0.118476706
118,-0.238236651,-0.029496107,-0.118476706
119,-0.238236651,-0.029496107,-0.118476706
120,-0.238236651,-0.029496107,-0.118476706
121,-0.238236651,-0.029496107,-0.118476706
122,-0.238236651,-0.029496107,-0.118476706
123,-0.238236651,-0.029496107,-0.118476706
124,-0.238236651,-0.029496107,-0.118476706
125,0.048605211,-0.359666447,0.350398714
126,-0.189406269,-0.235311548,1.375577076
127,2.018803774,-0.69942485,-0.347286975
128,-0.238236651,-0.029496107,-0.118476706
129,-0.238236651,-0.029496107,-0.118476706
130,1.220158664,-0.309911335,-0.428635272
131,-0.238236651,-0.029496107,-0.118476706
132,-0.238236651,-0.029496107,-0.118476706
133,-0.238236651,-0.029496107,-0.118476706
134,0.103369836,0.044125213,0.662075855
135,-0.570667602,-0.362530714,11.03235122
136,-0.238236651,-0.029496107,-0.118476706
137,1.404370175,0.286462713,0.158002889
138,-0.238236651,-0.029496107,-0.118476706
139,-0.296452388,-0.129768207,-0.591929704
140,-0.238236651,-0.029496107,-0.118476706
141,-0.238236651,-0.029496107,-0.118476706
142,-0.238236651,-0.029496107,-0.118476706
143,-0.238236651,-0.029496107,-0.118476706
144,-0.07555361,-0.235505497,0.294782536
145,-0.238236651,-0.029496107,-0.118476706
146,1.674615419,-0.579796472,-1.313274704
147,-0.238236651,-0.029496107,-0.118476706
148,-0.238236651,-0.029496107,-0.118476706
149,-0.238236651,-0.029496107,-0.118476706
150,-0.083267163,-0.242942246,-0.025890496
151,-0.238236651,-0.029496107,-0.118476706
152,-0.296452388,-0.129768207,-0.591929704
153,-0.570667602,-0.362530714,11.03235122
154,-0.238236651,-0.029496107,-0.118476706
155,-0.238236651,-0.029496107,-0.118476706
156,-0.238236651,-0.029496107,-0.118476706
157,-0.238236651,-0.029496107,-0.118476706
158,-0.238236651,-0.029496107,-0.118476706
159,-0.238236651,-0.029496107,-0.118476706
160,-0.238236651,-0.029496107,-0.118476706
161,0.048605211,-0.359666447,0.350398714
162,-0.238236651,-0.029496107,-0.118476706
163,-0.238236651,-0.029496107,-0.118476706
164,-0.238236651,-0.029496107,-0.118476706
165,2.89285337,21.32491105,-0.313323965
166,-0.238236651,-0.029496107,-0.118476706
167,-0.238236651,-0.029496107,-0.118476706
168,5.570474852,-0.823829883,8.945182218
169,-0.238236651,-0.029496107,-0.118476706
170,-0.307985497,0.161458792,-1.134210966
171,-0.476248483,-0.439266564,-0.484213311
172,-0.238236651,-0.029496107,-0.118476706
173,-0.238236651,-0.029496107,-0.118476706
174,-0.105101015,-0.333581698,-0.404238734
175,-0.238236651,-0.029496107,-0.118476706
176,-0.238236651,-0.029496107,-0.118476706
177,-0.238236651,-0.029496107,-0.118476706
178,-0.238236651,-0.029496107,-0.118476706
179,-0.238236651,-0.029496107,-0.118476706
180,-0.238236651,-0.029496107,-0.118476706
181,-0.238236651,-0.029496107,-0.118476706
182,-0.238236651,-0.029496107,-0.118476706
183,-0.116630367,-0.17198497,-0.513801246
184,-0.238236651,-0.029496107,-0.118476706
185,-0.238236651,-0.029496107,-0.118476706
186,-0.238236651,-0.029496107,-0.118476706
187,-0.238236651,-0.029496107,-0.118476706
188,-0.238236651,-0.029496107,-0.118476706
189,-0.238236651,-0.029496107,-0.118476706
190,-0.238236651,-0.029496107,-0.118476706
191,-0.238236651,-0.029496107,-0.118476706
192,-0.238236651,-0.029496107,-0.118476706
193,0.098234446,-0.284589805,-0.214121607
194,-0.238236651,-0.029496107,-0.118476706
195,0.289167894,-0.38733274,-0.190315956
196,-0.238236651,-0.029496107,-0.118476706
197,-0.238236651,-0.029496107,-0.118476706
198,-0.238236651,-0.029496107,-0.118476706
199,-0.238236651,-0.029496107,-0.118476706
200,-0.238236651,-0.029496107,-0.118476706
201,-0.238236651,-0.029496107,-0.118476706
202,-0.238236651,-0.029496107,-0.118476706
203,-0.652693113,0.043405938,-0.345772389
204,-0.238236651,-0.029496107,-0.118476706
205,-0.238236651,-0.029496107,-0.118476706
206,-0.238236651,-0.029496107,-0.118476706
207,-0.238236651,-0.029496107,-0.118476706
208,-0.307985497,0.161458792,-1.134210966
209,-0.570667602,-0.362530714,11.03235122
210,-0.238236651,-0.029496107,-0.118476706
211,-0.238236651,-0.029496107,-0.118476706
212,-0.238236651,-0.029496107,-0.118476706
213,-0.238236651,-0.029496107,-0.118476706
214,-0.238236651,-0.029496107,-0.118476706
215,2.652975122,-0.852558335,-2.0514298
216,-0.238236651,-0.029496107,-0.118476706
217,-0.319842333,-0.215518936,-0.751988079
218,-0.238236651,-0.029496107,-0.118476706
219,-0.238236651,-0.029496107,-0.118476706
220,-0.238236651,-0.029496107,-0.118476706
221,-0.238236651,-0.029496107,-0.118476706
222,-0.413366766,-0.25778577,0.271389496
223,-0.238236651,-0.029496107,-0.118476706
224,-0.238236651,-0.029496107,-0.118476706
225,-0.315328848,-0.19137103,4.373525488
226,-0.238236651,-0.029496107,-0.118476706
227,-0.489521786,-0.054124945,0.016574332
228,-0.238236651,-0.029496107,-0.118476706
229,-0.450089236,0.00343974,-0.107481381
230,-0.319842333,-0.215518936,-0.751988079
231,-0.168789198,-0.278802008,0.117950873
232,-0.238236651,-0.029496107,-0.118476706
233,0.183731934,0.895210164,0.316140863
234,-0.238236651,-0.029496107,-0.118476706
235,4.47698992,-1.121233388,-1.226429186
236,-0.238236651,-0.029496107,-0.118476706
237,1.220158664,-0.309911335,-0.428635272
238,-0.238236651,-0.029496107,-0.118476706
239,-0.668317608,-0.255635924,-0.182623798
240,-0.238236651,-0.029496107,-0.118476706
241,-0.238236651,-0.029496107,-0.118476706
242,-0.238236651,-0.029496107,-0.118476706
243,-0.238236651,-0.029496107,-0.118476706
244,-0.238236651,-0.029496107,-0.118476706
245,-0.238236651,-0.029496107,-0.118476706
246,-0.319842333,-0.215518936,-0.751988079
247,1.220158664,-0.309911335,-0.428635272
248,0.490961007,-0.169703721,-0.273555989
249,-0.238236651,-0.029496107,-0.118476706
250,-0.238236651,-0.029496107,-0.118476706
251,-0.238236651,-0.029496107,-0.118476706
252,-0.238236651,-0.029496107,-0.118476706
253,-0.238236651,-0.029496107,-0.118476706
254,-0.238236651,-0.029496107,-0.118476706
255,-0.238236651,-0.029496107,-0.118476706
256,0.183731934,0.895210164,0.316140863
257,-0.238236651,-0.029496107,-0.118476706
258,-0.238236651,-0.029496107,-0.118476706
259,-0.238236651,-0.029496107,-0.118476706
260,-0.238236651,-0.029496107,-0.118476706
261,-0.238236651,-0.029496107,-0.118476706
262,-0.161173675,-0.2118855,-0.416468773
263,-0.238236651,-0.029496107,-0.118476706
264,-0.238236651,-0.029496107,-0.118476706
265,-0.238236651,-0.029496107,-0.118476706
266,-0.205784875,-0.345502215,1.67235882
267,-0.238236651,-0.029496107,-0.118476706
268,-0.238236651,-0.029496107,-0.118476706
269,-0.238236651,-0.029496107,-0.118476706
270,-0.121715891,0.038379604,-0.263167019
271,-0.238236651,-0.029496107,-0.118476706
272,-0.412702432,-0.127472258,0.470947871
273,-0.668317608,-0.255635924,-0.182623798
274,-0.238236651,-0.029496107,-0.118476706
275,-0.238236651,-0.029496107,-0.118476706
276,-0.238236651,-0.029496107,-0.118476706
277,-0.238236651,-0.029496107,-0.118476706
278,3.104725308,-0.573436909,-0.20457901
279,-0.238236651,-0.029496107,-0.118476706
280,0.484535331,-0.534357798,-0.074107514
281,-0.238236651,-0.029496107,-0.118476706
282,8.276989191,-1.919265292,-3.497378616
283,-0.238236651,-0.029496107,-0.118476706
284,-0.238236651,-0.029496107,-0.118476706
285,-0.377086748,-0.137377648,0.134472395
286,-0.238236651,-0.029496107,-0.118476706
287,-0.238236651,-0.029496107,-0.118476706
288,-0.238236651,-0.029496107,-0.118476706
289,-0.242164868,-0.287940241,-0.281046085
290,-0.238236651,-0.029496107,-0.118476706
291,-0.238236651,-0.029496107,-0.118476706
292,-0.238236651,-0.029496107,-0.118476706
293,-0.000121951,-0.102969745,0.287531661
294,-0.217944724,-0.350064031,-0.547187067
295,-0.238236651,-0.029496107,-0.118476706
296,-0.238236651,-0.029496107,-0.118476706
297,0.068897138,-0.68023437,-0.078311647
298,-0.238236651,-0.029496107,-0.118476706
299,-0.438490844,0.324454135,0.482915429
300,-0.238236651,-0.029496107,-0.118476706
301,-0.238236651,-0.029496107,-0.118476706
302,-0.817010424,0.27546864,1.968280245
303,-0.238236651,-0.029496107,-0.118476706
304,-0.238236651,-0.029496107,-0.118476706
305,-0.773065841,-0.207219757,0.096174566
306,-0.238236651,-0.029496107,-0.118476706
307,-0.238236651,-0.029496107,-0.118476706
308,-0.238236651,-0.029496107,-0.118476706
309,-0.238236651,-0.029496107,-0.118476706
310,-0.238236651,-0.029496107,-0.118476706
311,-0.238236651,-0.029496107,-0.118476706
312,-0.238236651,-0.029496107,-0.118476706
313,-0.238236651,-0.029496107,-0.118476706
314,-1.134457893,-0.308133109,-2.290106781
315,-0.238236651,-0.029496107,-0.118476706
316,-0.500544052,-0.251046873,-0.399319783
317,-0.17960653,0.902415776,-0.203138373
318,-0.238236651,-0.029496107,-0.118476706
319,-0.238236651,-0.029496107,-0.118476706
320,0.474659197,-0.44197306,-0.593373823
321,-0.238236651,-0.029496107,-0.118476706
322,-0.238236651,-0.029496107,-0.118476706
323,-0.238236651,-0.029496107,-0.118476706
324,-0.773065841,-0.207219757,0.096174566
325,-0.238236651,-0.029496107,-0.118476706
326,-0.238236651,-0.029496107,-0.118476706
327,-0.238236651,-0.029496107,-0.118476706
328,-0.238236651,-0.029496107,-0.118476706
329,-0.238236651,-0.029496107,-0.118476706
330,-0.238236651,-0.029496107,-0.118476706
331,-0.238236651,-0.029496107,-0.118476706
332,-0.238236651,-0.029496107,-0.118476706
333,2.082491958,-0.75420454,-0.869476583
334,-0.238236651,-0.029496107,-0.118476706
335,-0.238236651,-0.029496107,-0.118476706
336,-0.238236651,-0.029496107,-0.118476706
337,-0.238236651,-0.029496107,-0.118476706
338,-0.238236651,-0.029496107,-0.118476706
339,-0.225559887,-0.202431256,-0.984829874
340,-0.238236651,-0.029496107,-0.118476706
341,1.949356321,-0.450118949,-0.583714555
342,-0.238236651,-0.029496107,-0.118476706
343,-0.238236651,-0.029496107,-0.118476706
344,-0.238236651,-0.029496107,-0.118476706
345,-0.238236651,-0.029496107,-0.118476706
346,-0.238236651,-0.029496107,-0.118476706
347,-0.238236651,-0.029496107,-0.118476706
348,-0.238236651,-0.029496107,-0.118476706
349,-0.238236651,-0.029496107,-0.118476706
350,-0.612410675,-0.421016311,10.82641696
351,-0.238236651,-0.029496107,-0.118476706
352,-0.238236651,-0.029496107,-0.118476706
353,3.407751636,-0.730534177,-0.89387312
354,4.030755338,-0.809615478,-0.071318796
355,-0.238236651,-0.029496107,-0.118476706
356,-0.238236651,-0.029496107,-0.118476706
357,-0.50355088,-0.064249688,0.471744481
358,-0.238236651,-0.029496107,-0.118476706
359,-0.493575404,-0.200655791,6.540349022
360,-0.189406269,-0.235311548,1.375577076
361,-0.238236651,-0.029496107,-0.118476706
362,-0.238236651,-0.029496107,-0.118476706
363,-0.238236651,-0.029496107,-0.118476706
364,-0.238236651,-0.029496107,-0.118476706
365,2.406790692,-0.834467112,-1.849566237
366,-0.238236651,-0.029496107,-0.118476706
367,-0.238236651,-0.029496107,-0.118476706
368,-0.238236651,-0.029496107,-0.118476706
369,-0.238236651,-0.029496107,-0.118476706
370,-0.238236651,-0.029496107,-0.118476706
371,-0.238236651,-0.029496107,-0.118476706
372,-0.238236651,-0.029496107,-0.118476706
373,-0.315328848,-0.19137103,4.373525488
374,-0.238236651,-0.029496107,-0.118476706
375,-0.238236651,-0.029496107,-0.118476706
376,-0.238236651,-0.029496107,-0.118476706
377,0.289167894,-0.38733274,-0.190315956
378,-0.238236651,-0.029496107,-0.118476706
379,-0.238236651,-0.029496107,-0.118476706
380,-0.238236651,-0.029496107,-0.118476706
381,-0.667937424,-0.467088792,-0.262046312
382,0.624096643,-0.473789312,-0.559318017
383,-0.238236651,-0.029496107,-0.118476706
384,-0.238236651,-0.029496107,-0.118476706
385,-0.238236651,-0.029496107,-0.118476706
386,-0.238236651,-0.029496107,-0.118476706
387,-0.238236651,-0.029496107,-0.118476706
388,5.090508434,-0.454981935,1.978307494
389,-0.489521786,-0.054124945,0.016574332
390,4.634518286,-0.991355049,-0.176713856
391,-0.238236651,-0.029496107,-0.118476706
392,-0.238236651,-0.029496107,-0.118476706
393,-0.377086748,-0.137377648,0.134472395
394,-0.773065841,-0.207219757,0.096174566
395,-0.238236651,-0.029496107,-0.118476706
396,-0.238236651,-0.029496107,-0.118476706
397,-0.238236651,-0.029496107,-0.118476706
398,5.619028595,-0.776707443,2.530415881
399,-0.542193658,0.207780157,-0.155052916
400,-0.238236651,-0.029496107,-0.118476706
401,-0.668317608,-0.255635924,-0.182623798
402,0.048605211,-0.359666447,0.350398714
403,-0.773065841,-0.207219757,0.096174566
404,0.203260576,-0.284756445,0.560215499
405,-0.228172083,-0.381529834,0.259106873
406,0.121484332,-0.245458607,-0.107792879
407,-0.238236651,-0.029496107,-0.118476706
408,-0.550011592,-0.438490919,6.353142915
409,-0.238236651,-0.029496107,-0.118476706
410,-0.319842333,-0.215518936,-0.751988079
411,-0.653378542,-0.012650376,-0.687177685
412,-0.238236651,-0.029496107,-0.118476706
413,-0.238236651,-0.029496107,-0.118476706
414,-0.238236651,-0.029496107,-0.118476706
415,2.89285337,21.32491105,-0.313323965
416,-0.514653157,-0.412486373,-0.328566337
417,-0.773065841,-0.207219757,0.096174566
418,-0.238236651,-0.029496107,-0.118476706
419,-0.238236651,-0.029496107,-0.118476706
420,-0.238236651,-0.029496107,-0.118476706
421,-0.875729867,0.410648717,-0.090242522
422,0.490961007,-0.169703721,-0.273555989
423,-0.238236651,-0.029496107,-0.118476706
424,-0.476248483,-0.439266564,-0.484213311
425,-0.238236651,-0.029496107,-0.118476706
426,-0.238236651,-0.029496107,-0.118476706
427,-0.238236651,-0.029496107,-0.118476706
428,-0.238236651,-0.029496107,-0.118476706
429,-0.512977553,-0.15917363,-0.848036856
430,-0.238236651,-0.029496107,-0.118476706
431,6.720592744,-1.888917566,-1.352506101
432,-0.238236651,-0.029496107,-0.118476706
433,7.95262015,-1.588465743,-1.868030083
434,-0.238236651,-0.029496107,-0.118476706
435,-0.096243613,-0.94628289,-1.222045193
436,-0.238236651,-0.029496107,-0.118476706
437,-0.189406269,-0.235311548,1.375577076
438,-0.238236651,-0.029496107,-0.118476706
439,-0.238236651,-0.029496107,-0.118476706
440,-0.296452388,-0.129768207,-0.591929704
441,0.102580374,-0.69565157,-0.806053569
442,-0.238236651,-0.029496107,-0.118476706
443,-0.238236651,-0.029496107,-0.118476706
444,-0.325204519,-0.13701645,6.738940953
445,-0.65182765,-0.267055171,-0.595087755
446,-0.238236651,-0.029496107,-0.118476706
447,-0.238236651,-0.029496107,-0.118476706
448,-0.238236651,-0.029496107,-0.118476706
449,-0.17003963,-0.25854003,-0.281016063
450,-0.438490844,0.324454135,0.482915429
451,-0.238236651,-0.029496107,-0.118476706
452,-0.307985497,0.161458792,-1.134210966
453,-0.238236651,-0.029496107,-0.118476706
454,-0.238236651,-0.029496107,-0.118476706
455,7.433697499,-1.749309813,-2.247646681
456,-0.238236651,-0.029496107,-0.118476706
457,19.35366537,-2.136985657,7.978886538
458,-0.17960653,0.902415776,-0.203138373
459,-0.238236651,-0.029496107,-0.118476706
460,-0.238236651,-0.029496107,-0.118476706
461,-0.238236651,-0.029496107,-0.118476706
462,-0.238236651,-0.029496107,-0.118476706
463,-0.238236651,-0.029496107,-0.118476706
464,-0.238236651,-0.029496107,-0.118476706
465,-0.500214605,-0.323141454,-1.721378897
466,-0.238236651,-0.029496107,-0.118476706
467,-0.238236651,-0.029496107,-0.118476706
468,-0.238236651,-0.029496107,-0.118476706
469,-0.238236651,-0.029496107,-0.118476706
470,-0.307985497,0.161458792,-1.134210966
471,11.65667941,-1.021832961,4.900831158
472,-0.238236651,-0.029496107,-0.118476706
473,-0.238236651,-0.029496107,-0.118476706
474,-0.225559887,-0.202431256,-0.984829874
475,-0.084014273,-0.03459947,0.402609689
476,-0.238236651,-0.029496107,-0.118476706
477,-0.238236651,-0.029496107,-0.118476706
478,-0.218107516,-0.733563561,0.636690453
479,-0.238236651,-0.029496107,-0.118476706
480,-0.238236651,-0.029496107,-0.118476706
481,-0.284608271,-0.619364962,0.071900767
482,-0.238236651,-0.029496107,-0.118476706
483,-0.238236651,-0.029496107,-0.118476706
484,-0.238236651,-0.029496107,-0.118476706
485,-0.238236651,-0.029496107,-0.118476706
486,-0.418608923,-0.137118625,-1.087867525
487,-0.084110699,-0.394274893,-0.714460839
488,-0.238236651,-0.029496107,-0.118476706
489,-0.238236651,-0.029496107,-0.118476706
490,-0.238236651,-0.029496107,-0.118476706
491,-0.238236651,-0.029496107,-0.118476706
492,-0.238236651,-0.029496107,-0.118476706
493,-0.238236651,-0.029496107,-0.118476706
494,-0.238236651,-0.029496107,-0.118476706
495,-0.238236651,-0.029496107,-0.118476706
496,-0.238236651,-0.029496107,-0.118476706
497,-0.773065841,-0.207219757,0.096174566
498,-0.238236651,-0.029496107,-0.118476706
499,-0.238236651,-0.029496107,-0.118476706
500,-0.238236651,-0.029496107,-0.118476706
501,-0.315328848,-0.19137103,4.373525488
502,-0.189406269,-0.235311548,1.375577076
503,-0.238236651,-0.029496107,-0.118476706
504,-0.189406269,-0.235311548,1.375577076
505,-0.238236651,-0.029496107,-0.118476706
506,-0.512977553,-0.15917363,-0.848036856
507,-0.238236651,-0.029496107,-0.118476706
508,-0.238236651,-0.029496107,-0.118476706
509,-0.238236651,-0.029496107,-0.118476706
510,-0.469451036,-0.327743456,1.354448077
511,-0.179722229,-0.1934099,1.134928193
512,-0.238236651,-0.029496107,-0.118476706
513,-0.238236651,-0.029496107,-0.118476706
514,-0.238236651,-0.029496107,-0.118476706
515,-0.238236651,-0.029496107,-0.118476706
516,-0.238236651,-0.029496107,-0.118476706
517,-0.238236651,-0.029496107,-0.118476706
518,-0.238236651,-0.029496107,-0.118476706
519,-0.238236651,-0.029496107,-0.118476706
520,-0.238236651,-0.029496107,-0.118476706
521,0.729075706,-0.243177359,0.132452378
522,-0.238236651,-0.029496107,-0.118476706
523,-0.238236651,-0.029496107,-0.118476706
524,1.278673085,-0.473825128,0.824769628
525,-0.238236651,-0.029496107,-0.118476706
526,-0.238236651,-0.029496107,-0.118476706
527,-0.238236651,-0.029496107,-0.118476706
528,-0.238236651,-0.029496107,-0.118476706
529,-0.255433017,-0.23170718,-0.4094439
530,-0.238236651,-0.029496107,-0.118476706
531,1.949356321,-0.450118949,-0.583714555
532,-0.238236651,-0.029496107,-0.118476706
533,-0.668317608,-0.255635924,-0.182623798
534,-0.238236651,-0.029496107,-0.118476706
535,-0.238236651,-0.029496107,-0.118476706
536,-0.238236651,-0.029496107,-0.118476706
537,-0.238236651,-0.029496107,-0.118476706
538,-0.238236651,-0.029496107,-0.118476706
539,-0.238236651,-0.029496107,-0.118476706
540,-0.238236651,-0.029496107,-0.118476706
541,-0.189406269,-0.235311548,1.375577076
542,-0.238236651,-0.029496107,-0.118476706
543,-0.238236651,-0.029496107,-0.118476706
544,-0.238236651,-0.029496107,-0.118476706
545,-0.668317608,-0.255635924,-0.182623798
546,-0.238236651,-0.029496107,-0.118476706
547,-0.238236651,-0.029496107,-0.118476706
548,-0.238236651,-0.029496107,-0.118476706
549,-0.238236651,-0.029496107,-0.118476706
550,-0.238236651,-0.029496107,-0.118476706
551,-0.238236651,-0.029496107,-0.118476706
552,-0.238236651,-0.029496107,-0.118476706
553,17.88551083,-3.473560144,-3.017825168
554,-0.609803187,-0.419549717,1.070781102
555,-0.255433017,-0.23170718,-0.4094439
556,-0.238236651,-0.029496107,-0.118476706
557,-0.161173675,-0.2118855,-0.416468773
558,-0.238236651,-0.029496107,-0.118476706
559,-0.238236651,-0.029496107,-0.118476706
560,-0.238236651,-0.029496107,-0.118476706
561,-0.238236651,-0.029496107,-0.118476706
562,-0.238236651,-0.029496107,-0.118476706
563,2.89285337,21.32491105,-0.313323965
564,-0.238236651,-0.029496107,-0.118476706
565,-0.238236651,-0.029496107,-0.118476706
566,-0.238236651,-0.029496107,-0.118476706
567,1.949356321,-0.450118949,-0.583714555
568,-0.238236651,-0.029496107,-0.118476706
569,-0.377086748,-0.137377648,0.134472395
570,-0.238236651,-0.029496107,-0.118476706
571,-0.238236651,-0.029496107,-0.118476706
572,-0.238236651,-0.029496107,-0.118476706
573,-0.319842333,-0.215518936,-0.751988079
574,-0.238236651,-0.029496107,-0.118476706
575,-0.238236651,-0.029496107,-0.118476706
576,-0.377086748,-0.137377648,0.134472395
577,-0.238236651,-0.029496107,-0.118476706
578,-0.105101015,-0.333581698,-0.404238734
579,-0.238236651,-0.029496107,-0.118476706
580,0.099883836,0.011035342,-0.422045814
581,-0.083267163,-0.242942246,-0.025890496
582,-0.238236651,-0.029496107,-0.118476706
583,-0.238236651,-0.029496107,-0.118476706
584,1.220158664,-0.309911335,-0.428635272
585,-0.238236651,-0.029496107,-0.118476706
586,-0.238236651,-0.029496107,-0.118476706
587,-0.238236651,-0.029496107,-0.118476706
588,-0.57177286,0.173372453,-0.053666313
589,-0.412702432,-0.127472258,0.470947871
590,-0.238236651,-0.029496107,-0.118476706
591,-0.238236651,-0.029496107,-0.118476706
592,-0.238236651,-0.029496107,-0.118476706
593,-0.238236651,-0.029496107,-0.118476706
594,-0.238236651,-0.029496107,-0.118476706
595,-0.238236651,-0.029496107,-0.118476706
596,-0.238236651,-0.029496107,-0.118476706
597,-0.238236651,-0.029496107,-0.118476706
598,-0.238236651,-0.029496107,-0.118476706
599,-0.189406269,-0.235311548,1.375577076
600,-0.238236651,-0.029496107,-0.118476706
601,11.5746225,-1.003785723,4.454227239
602,-0.238236651,-0.029496107,-0.118476706
603,-0.238236651,-0.029496107,-0.118476706
604,-0.238236651,-0.029496107,-0.118476706
605,-0.238236651,-0.029496107,-0.118476706
606,-0.238236651,-0.029496107,-0.118476706
607,1.220158664,-0.309911335,-0.428635272
608,-0.238236651,-0.029496107,-0.118476706
609,1.768984049,-0.557741467,-1.553105373
610,-0.238236651,-0.029496107,-0.118476706
611,-0.238236651,-0.029496107,-0.118476706
612,-0.238236651,-0.029496107,-0.118476706
613,-0.000121951,-0.102969745,0.287531661
614,0.048605211,-0.359666447,0.350398714
