index,feature7,feature8,feature9
116,-0.170506208,-0.790596214,1.359206347
117,-0.205571981,-0.018848538,0.217820532
118,-0.137330667,-1.02644871,-1.190585525
119,-0.088813992,-0.375142864,-1.466822934
120,-0.064338313,-0.014701133,0.164962199
121,-0.168326737,-0.276434725,-0.313920814
122,-0.100080174,-0.484747279,-0.226318203
123,-0.08037971,-0.376102413,-0.546285774
124,-0.047151075,0.157694357,-0.75546644
125,-0.117925059,-0.33389314,2.127998014
126,-0.154906171,0.253583913,1.086623278
127,-0.204654492,1.013291406,1.363487818
128,-0.164382894,3.551442757,-1.192225206
129,-0.191120072,0.829685694,1.53183735
130,-0.23201536,2.617683311,3.838743352
131,-0.198727673,-0.652452549,0.84906525
132,2.568482904,-0.365381983,-0.291409401
133,-0.049281693,-0.908455189,-0.20088322
134,-0.151308821,1.077796439,1.452798305
135,-0.160768457,-0.547275513,2.228620357
136,-0.071133063,-0.207296643,-0.241672363
137,-0.206162535,0.755089172,1.321478774
138,-0.166474318,0.033414229,0.780627161
139,-0.185229995,-0.315779026,1.456165548
140,-0.073415401,-0.944041151,-1.844834585
141,-0.01482114,-0.827376613,-0.466139402
142,-0.152681705,-0.060391377,-1.004099901
143,-0.061007584,-1.362942485,-0.862661932
144,-0.1694449,-0.834840079,-0.297654802
145,-0.081227179,-0.511634607,-0.141224087
146,-0.168286553,0.5933009,1.342164292
147,-0.02573544,-0.178364481,-0.735802647
148,-0.183732065,0.320805734,0.553665617
149,0.082515127,0.139770894,-0.750553005
150,-0.186398804,-0.197270928,0.259074357
151,-0.035988464,-0.319642603,-0.509974539
152,-0.167290505,-0.631340888,-0.69101116
153,2.219284676,-0.4223229,-1.159056167
154,-0.116952696,0.72903876,0.709809441
155,-0.141601218,-0.556240466,0.288061861
156,-0.045639554,-0.54294905,-0.141171495
157,-0.169234742,0.193322233,-0.290570504
158,-0.177832786,-0.502138558,0.510064807
159,-0.108869848,-0.189503041,-0.490059255
160,-0.058815989,-0.38873448,-0.341743525
161,-0.146994963,-0.570841147,1.305374567
162,-0.181092211,1.195892779,0.312675899
163,-0.176390402,-0.36753478,0.45289988
164,-0.143707517,-1.04128213,-0.359043195
165,-0.204712747,0.652775957,1.057981804
166,-0.19637239,0.195775178,-0.432795592
167,-0.118620216,2.486042147,1.710511615
168,-0.185897195,1.205839472,2.6506074
169,-0.167076557,-0.448775297,-0.572148174
170,-0.164291157,0.045574631,1.952570635
171,-0.118501183,0.20245812,0.730799516
172,-0.008157263,0.233044082,0.111845314
173,-0.081686362,-0.59146936,-0.640045126
174,-0.173966538,0.351246407,0.966064805
175,-0.101908207,-0.362712361,1.667222685
176,-0.101679474,0.003023575,0.457447924
177,-0.108285863,2.685047489,-2.229485518
178,-0.164481991,0.316605192,1.442504344
179,-0.042653809,1.767421319,1.349027061
180,-0.11081968,-0.765808101,-0.650974504
181,-0.105710519,1.995491792,-1.485188608
182,-0.067967068,-1.031698634,-1.029863952
183,-0.138509701,-0.960148135,-1.040951945
184,-0.132509037,-1.551247063,-2.406098445
185,-0.133289949,-0.278275508,1.696478655
186,-0.122427779,-0.888623134,-1.218127251
187,-0.056202392,-0.626308433,-0.643043182
188,0.120930562,-0.128232949,-1.527625278
189,-0.158638179,0.261623493,0.16217119
190,-0.145429627,2.881391171,2.019001021
191,-0.166907252,-0.804241646,-1.27419129
192,-0.06665525,0.287949262,-0.074480253
193,-0.181125303,-0.647872999,0.415614581
194,-0.213656426,-0.881238772,0.710285189
195,-0.146710038,0.191727569,1.040945562
196,-0.121776487,-0.578890644,-1.565678621
197,0.082053919,-0.971737103,0.844414898
198,-0.184882462,-0.552324103,1.716570258
199,-0.129436225,-0.274087229,2.192642658
200,-0.183619231,0.546813268,0.77486578
201,-0.167343436,-0.644058136,-0.655243833
202,-0.108020909,0.096491808,-0.474190588
203,-0.188288268,-1.994227542,-0.666892756
204,-0.132601211,-0.97767356,-1.264494216
205,-0.114020418,3.548133486,-0.407077021
206,-0.130654574,-0.088713853,1.343231779
207,-0.182607275,4.837129261,-1.846830756
208,-0.167652622,1.467479067,2.428132818
209,-0.055943649,-0.128661308,2.62786761
210,-0.076916952,-0.497362287,-1.452823298
211,-0.06947283,0.200655274,-1.590812048
212,-0.126901627,-0.184701354,0.310506566
213,-0.044557666,1.117269915,0.898093798
214,-0.169475,0.895599006,2.22464136
215,-0.209337326,5.534875387,-0.974416153
216,-0.108198252,-1.645407765,-3.028510459
217,-0.148561916,-0.485110861,0.264978567
218,-0.168804555,-0.510819996,0.471052305
219,-0.059193215,-0.465396886,-1.150790505
220,-0.025253374,-0.568808867,-0.881093264
221,-0.248849816,8.044700851,-2.129535329
222,-0.077784885,-0.773267557,0.666059113
223,-0.12564769,0.104916243,1.061096543
224,-0.124075201,1.241612289,1.245637194
225,-0.126429746,-0.377913698,2.326495939
226,-0.238232543,0.385982821,2.521576482
227,-0.222681438,-0.680467939,-0.784952221
228,-0.075996057,-0.318770877,-1.297294093
229,3.154320867,-0.90023637,-1.186497723
230,-0.196720158,1.626424131,1.510364885
231,-0.220572952,-0.353300797,1.565231188
232,-0.125504505,0.559812336,1.216596636
233,-0.156804964,0.502298438,3.420865902
234,-0.148663371,0.109423947,1.948720492
235,-0.196647605,2.085960622,1.216442857
236,-0.152676241,-0.051816252,-0.182987194
237,-0.221640813,1.619026875,1.675456471
238,-0.136550279,0.336450948,1.979832873
239,-0.151650845,-0.170678796,0.334788395
240,-0.172986059,-0.327607107,-1.713779372
241,-0.154966644,-1.434790283,-1.964333305
242,-0.072144107,-0.235482233,-0.706067018
243,-0.10119278,0.183798734,0.103493636
244,-0.152101311,1.187435201,2.804342797
245,-0.133570948,-0.246129779,2.177948899
246,-0.186606013,-0.851283197,-0.568455758
247,-0.132781613,0.896425666,-0.689492351
248,-0.137237892,0.780769768,0.567492089
249,-0.104603286,-0.119183429,1.028431238
250,-0.168955212,-0.06519484,0.997337495
251,-0.183363534,1.076859007,2.46123319
252,-0.031571375,-1.402046496,-1.668780921
253,-0.116411149,-0.335807851,-0.70576916
254,-0.004162446,-0.11455392,-0.98002661
255,0.386293616,-0.662084641,1.230031778
256,-0.142885542,-0.065939298,0.905580213
257,-0.089331646,-0.468443513,0.470974872
258,10.66041082,-0.787896816,-0.321999166
259,-0.03656445,-0.172079276,0.01200499
260,-0.109698698,-0.657662025,-0.279768673
261,-0.165463778,-0.299642635,0.404278223
262,-0.097843122,3.729805704,-1.063141163
263,-0.247548295,8.046825496,-1.564178136
264,-0.206254707,6.785316673,-0.566157282
265,-0.140130661,-0.966437387,-0.052688823
266,-0.142041928,0.914291337,2.787957559
267,-0.136634983,-0.339457646,1.388581725
268,-0.148359316,0.690595714,1.676068417
269,-0.11037462,-0.561087718,-0.788291013
270,-0.15666822,-0.056996896,0.247662094
271,0.057638649,0.213199718,-0.120613984
272,-0.121276347,-0.714095722,-0.51218472
273,-0.119771132,0.041608755,0.758682173
274,-0.042297971,-0.875226074,-1.682794472
275,-0.123345933,1.885817767,-0.16665201
276,-0.190151908,0.420588959,1.798563946
277,-0.132673557,-0.320151383,-0.396864574
278,-0.152518349,1.427971375,0.390433148
279,-0.212416551,-0.091172155,0.327306669
280,0.007915969,-0.24555327,-0.495662137
281,-0.039007785,-0.313896677,0.174191013
282,-0.214537336,3.997866838,-0.322627775
283,-0.096891513,-1.10734083,-1.850889625
284,-0.215938153,4.852131684,-2.110116476
285,-0.166423874,-0.724647877,0.614133545
286,-0.181056496,-0.314032889,0.188385061
287,-0.230445444,-0.487625306,4.46707051
288,-0.136102091,1.085901658,0.185587448
289,-0.132563567,-0.230378124,0.503137271
290,-0.014211944,0.215239992,-1.233361025
291,-0.156231717,0.341607672,1.34937648
292,-0.145156281,-0.480226056,0.070476675
293,-0.12547763,-0.896447405,-0.107527121
294,-0.226438582,1.821885095,2.234326239
295,-0.139019418,1.271137376,1.055342892
296,-0.091334092,-0.260063576,-0.161800863
297,-0.184851928,-0.446298478,1.630750227
298,-0.102924842,0.401492937,0.803473818
299,-0.189846881,-0.895576913,1.844985854
300,-0.153138336,0.051950109,2.1357612
301,-0.208164559,-0.333485737,-0.221420862
302,-0.12722093,0.167811185,1.806581176
303,0.078180136,-0.033708273,-0.244730372
304,-0.106479128,-0.109843053,-0.000554383
305,-0.098695927,-0.066232887,0.787610644
306,-0.211024901,2.48119581,-3.168285903
307,0.024146143,0.057812666,-0.907407147
308,-0.015966193,-0.066047972,-0.045024624
309,-0.132368217,0.329790344,0.239010755
310,-0.208656287,-0.310775046,-0.561397421
311,3.438583636,0.807634729,0.059299265
312,-0.091152631,-0.156260115,0.004025179
313,-0.092553195,-0.630997968,-0.271093482
314,-0.208288618,-0.216634394,0.314574094
315,-0.080820993,-0.515817377,-0.08150276
316,-0.120208471,-0.607955962,-0.685565723
317,-0.160897484,1.931358204,1.93974117
318,-0.094672859,-0.143445263,-1.225573743
319,-0.148854631,-0.31600247,-0.302065958
320,-0.187335417,-0.557038497,0.805277369
321,0.283543715,-0.686475376,-0.19911715
322,-0.185260232,0.517354755,2.114221646
323,-0.132283569,0.68184287,1.172517461
324,-0.120552075,-0.031343692,0.338541378
325,-0.164755072,-0.436769826,0.357195481
326,-0.14870276,0.999767694,-0.00976051
327,-0.105351427,0.082171293,0.883776201
328,-0.047809798,-0.957117143,-2.461413458
329,-0.155036407,-1.411814942,-0.954352757
330,-0.108268869,-0.467983937,1.633187735
331,-0.101809943,-0.69912102,-2.320249449
332,-0.135097477,-0.585517495,-0.087852572
333,-0.208704104,0.959493588,0.194408707
334,-0.150818083,1.268484986,2.013950628
335,0.147483382,-0.072050139,-0.165777243
336,-0.0085235,-0.597663146,-1.582502254
337,-0.161728356,-0.223785334,0.238638327
338,-0.181510221,-0.083853409,1.255815339
339,-0.159983739,-1.125151477,-0.889953475
340,-0.202826315,-0.954676435,-0.181359815
341,-0.122996719,1.211666392,0.447365558
342,0.032104793,-0.175551988,0.067192821
343,-0.120226112,-0.295989635,-0.518120473
344,-0.12841396,-0.166644616,1.011938496
345,-0.170263556,-0.435155203,0.346072084
346,-0.092688533,-0.036247832,-0.047350898
347,-0.178551863,-0.022190975,1.858134795
348,-0.106851771,0.865561374,-0.211908236
349,-0.07981806,-0.79837712,-0.881233697
350,-0.153322315,0.005200148,2.318200018
351,-0.076237587,-0.64998581,-1.337259252
352,-0.08703869,-0.221934346,-0.15593129
353,-0.107063621,1.32549745,0.724627207
354,-0.163799108,1.889429631,2.097084611
355,-0.150534776,-0.365893308,2.678241072
356,-0.115801227,-0.600665756,-0.103179433
357,-0.180478034,-0.796724884,0.232164054
358,0.197146943,0.06118474,-0.154008723
359,-0.173769415,0.038845837,2.003307734
360,-0.144929057,-0.490349307,1.420739683
361,-0.079848489,-0.350224803,0.104498619
362,-0.217569019,3.875377295,-0.60070554
363,-0.152457924,-0.183754046,0.667861915
364,-0.165630144,-0.520352444,-0.476536117
365,-0.112315033,2.286686128,-0.852393143
366,-0.138039103,-1.033615682,-0.788864069
367,-0.242908801,-1.380907872,-1.130421373
368,-0.171771038,0.239245397,0.729279464
369,-0.096999263,-0.484948472,-0.38493674
370,-5.41E-05,-2.041695713,-0.264702269
371,-0.186069305,0.430640185,0.455641336
372,-0.023856575,-0.533620537,-1.622538887
373,-0.16215792,0.130661968,1.209294328
374,-0.178261719,-0.046141845,1.324444757
375,-0.168035367,-0.680748936,1.359934866
376,-0.117373131,-0.427649103,0.080714434
377,-0.195141224,0.757696045,1.891251825
378,-0.133289949,-0.278275508,1.696478655
379,-0.092572512,-0.549050423,-0.420715798
380,-0.116189299,-0.373396629,-1.287179907
381,-0.194743974,-0.049162767,0.287241886
382,-0.15646246,0.726466703,-0.225309103
383,-0.050271631,-0.572500195,0.220947794
384,-0.104847315,-0.041197269,-0.17544342
385,0.004136638,-0.010033739,-0.893002476
386,-0.085564922,-0.637162201,-0.742748371
387,0.119566072,0.116158931,-0.466767695
388,-0.14831375,0.802150937,-0.144243729
389,0.029683288,2.180364238,-0.964970749
390,-0.17350627,4.807937254,-1.890139733
391,-0.164489025,0.068617499,-1.555581322
392,-0.13502019,-0.083169632,0.456626799
393,-0.177203738,0.125243458,1.177402722
394,-0.128562174,-0.373975851,-0.71222097
395,-0.104050435,-0.666103664,-1.508645349
396,-0.032041212,-0.057960719,0.323537964
397,-0.068502679,0.178830512,-0.421151298
398,-0.20967397,0.725121375,1.199844137
399,-0.098563025,-0.357862905,-0.032655248
400,-0.20367846,0.629943969,2.258883238
401,-0.075059869,-0.384017051,-0.633332112
402,-0.14080845,-0.361016333,2.131206097
403,-0.089381272,-0.003083707,0.658614053
404,-0.154831752,0.651986879,0.804624729
405,-0.142086803,0.508352234,0.740894235
406,-0.160375435,-0.812263565,0.184763627
407,-0.154792709,1.840263793,3.58400368
408,-0.223037347,0.462454496,2.724017643
409,0.115072848,0.055057981,-0.771101881
410,-0.15513099,-0.338028618,0.492543551
411,-0.072018245,-0.426864503,0.272888908
412,-0.129419598,-0.585812537,0.510993838
413,-0.15036867,2.328183714,0.434647708
414,0.008972697,-0.105367127,-0.411684727
415,-0.158790998,1.373073314,1.84146681
416,-0.175594511,0.832823226,1.018831575
417,-0.119109074,-0.116885271,1.192819327
418,-0.144743159,-0.381412165,0.884283406
419,-0.030164019,-0.375525223,-1.235367183
420,-0.157159671,-0.008240357,-0.011352128
421,-0.084457478,-0.158759856,0.304354022
422,-0.13351543,0.696807067,-0.123934759
423,-0.182973075,-0.424033483,1.015977252
424,-0.094197625,-0.621909578,-2.010312337
425,0.122155249,-0.303542825,-1.058473799
426,-0.102924842,0.401492937,0.803473818
427,-0.161815699,-0.636532967,2.856404527
428,-0.090916711,-0.872342066,-1.04270829
429,-0.206431044,-0.394728353,1.373348351
430,-0.096212948,-0.503183742,0.322311223
431,-0.156938558,3.486295585,-1.039971173
432,-0.117902548,-0.306662153,0.337773813
433,-0.240063368,3.534950936,4.237736962
434,-0.080632071,0.130764962,-0.180736919
435,-0.216959445,-0.170189693,2.243982738
436,-0.216816987,-0.545039475,-1.215601885
437,-0.194658387,0.039203988,3.924597034
438,-0.052237061,-0.310750689,-0.857212494
439,-0.178406703,-0.551794104,-0.008305281
440,-0.142152976,-0.227200514,0.469288499
441,-0.028686765,0.214674822,0.959042527
442,-0.08696917,-0.534916062,-0.075823586
443,-0.0606783,-0.743809049,0.195670983
444,-0.182604372,-0.284319251,1.618481791
445,-0.192250278,-0.596769388,2.08446883
446,0.170294226,-0.759317117,0.035057167
447,-0.222652666,-0.666216857,1.379287516
448,-0.031411434,-1.14620283,-0.549193947
449,-0.124366565,-1.069554883,-1.857804902
450,-0.157021805,-0.188232099,1.907445541
451,-0.136769805,-0.644187565,1.812128398
452,-0.127155897,-0.433770751,1.077124922
453,-0.108583837,-0.418568324,0.358536808
454,0.020982779,-0.047558004,-2.019457203
455,-0.120502639,1.338857408,0.737415295
456,-0.096766212,-1.080224371,-1.981377689
457,-0.256179491,1.859974727,2.991234308
458,-0.132599583,-0.207309411,-1.164565864
459,-0.055363508,-0.982640387,-1.608166652
460,0.004635404,-0.505552975,-0.723916453
461,-0.124796506,-0.737211516,-0.665084965
462,-0.133289949,-0.278275508,1.696478655
463,-0.18799562,-0.025068458,1.282946209
464,-0.106921222,-0.402835508,1.221805734
465,-0.20987475,-0.936623168,-0.152688582
466,-0.073945854,-1.00135652,0.509497296
467,-0.133289949,-0.278275508,1.696478655
468,-0.133289949,-0.278275508,1.696478655
469,-0.058896107,-0.617728636,0.262345259
470,-0.078391209,0.088942357,0.230250005
471,-0.204728051,0.869295439,0.690445461
472,-0.153042143,0.565861878,1.973284995
473,-0.115577552,-1.039839051,-0.873737565
474,-0.103522609,-0.613793284,1.348303184
475,-0.199342927,-0.387358485,2.192704303
476,-0.093119361,-0.430364582,0.265950433
477,-0.193367908,-0.621340228,-1.087396195
478,-0.062365052,0.191247859,0.911768972
479,3.063457412,-0.408709166,-0.484863805
480,-0.140048296,-0.66342129,0.408501968
481,-0.179760695,-0.827527524,0.312465735
482,-0.133799883,-0.348827146,-0.123826464
483,-0.088970382,-0.322822033,-0.20079211
484,-0.121788431,-0.488692284,-1.132918818
485,0.033014854,-0.434658319,-0.441038048
486,-0.125877326,-0.130758747,-0.21275605
487,-0.025845513,0.324298194,-0.542613717
488,-0.200006445,-0.367250517,-1.228644982
489,0.02744606,-1.315154478,-0.679894766
490,-0.154894064,-0.099797533,0.706476503
491,-0.109845437,-0.221187251,0.578714581
492,-0.133289949,-0.278275508,1.696478655
493,-0.045587874,-0.22758694,-1.307898809
494,-0.075128106,-0.177774209,-0.48839003
495,-0.16678528,0.112177362,-0.28981436
496,0.155643487,0.257548242,-0.408371906
497,2.776826245,-0.665204808,-1.250155565
498,-0.15647775,-0.288960834,1.056313899
499,-0.169754622,-0.805827314,-1.335148942
500,-0.116658369,-0.284324674,0.490559601
501,-0.186533295,-0.576830253,0.393280825
502,-0.175712133,-0.561951162,1.905879246
503,-0.133289949,-0.278275508,1.696478655
504,-0.126079785,-0.222471058,1.143683782
505,-0.033000272,0.299512128,0.91222131
506,-0.035048499,-0.811559247,-0.793613208
507,-0.06709203,-0.958987027,1.012257786
508,-0.14558329,-0.08562594,1.437749132
509,-0.093171042,-2.742746207,-1.033044288
510,-0.17818958,-0.617528862,-1.634972805
511,-0.212666069,-0.618203665,-0.293134976
512,-0.124356963,-0.548848934,0.04472295
513,-0.068560885,-0.327643508,0.493787951
514,-0.05771225,-0.293739682,-0.573179984
515,-0.167548609,-0.87481361,-0.949156157
516,-0.046550824,-0.489247628,-2.825984485
517,0.114767334,-0.216840725,-0.266803706
518,-0.084840068,-0.792763777,-1.017714919
519,-0.183010877,-0.995104137,-1.747075248
520,-0.178043713,-0.463442187,0.536668267
521,-0.111573048,1.193159381,0.47826643
522,-0.137133385,0.064951939,-0.278866591
523,-0.156108578,0.142224923,-0.797264587
524,-0.138851477,0.051843442,-0.288015032
525,-0.086954959,-0.937038928,-1.734578662
526,-0.179835018,-0.371037464,-1.192885439
527,-0.114380466,-0.599830264,1.727659439
528,-0.131865655,-0.29837338,-0.972817451
529,-0.142797658,-0.497525515,0.350275499
530,-0.063853195,-0.218172245,0.20019201
531,-0.170855746,0.95144335,1.220289806
532,-0.143119797,-0.790216138,-0.932633332
533,-0.204727515,-0.437142054,2.295527051
534,0.04135679,0.267379053,1.084042682
535,-0.133289949,-0.278275508,1.696478655
536,-0.079710091,-0.4596556,-0.778048831
537,-0.19708934,7.151115256,-3.190485834
538,-0.235042436,-0.302048408,2.047751172
539,-0.082353175,-1.311838978,-2.752670982
540,-0.187552197,-0.937757314,-1.555994779
541,-0.15181636,-0.780804052,1.591957646
542,-0.093617619,-0.546471119,-1.048337464
543,0.001131172,1.052905659,1.37303632
544,-0.087428694,1.163292581,0.370803089
545,-0.166773762,-0.935107581,-1.712674006
546,-0.101401528,-1.346076772,-1.623576736
547,-0.066155069,-0.847372243,-0.534963893
548,4.113482617,-0.589213447,-1.583695429
549,0.085899109,-0.066769822,-1.569104901
550,0.03681489,0.57258401,0.39360679
551,-0.142047881,-0.551241371,0.629749666
552,-0.133289949,-0.278275508,1.696478655
553,-0.099897309,1.539485577,0.554040993
554,0.309608615,-0.520147485,0.808844505
555,-0.127343911,-0.693536721,0.387079637
556,-0.033811919,-0.970015284,0.286718959
557,0.040352959,-0.155769919,0.26748323
558,-0.061570932,-0.552723562,-0.088894032
559,-0.125787796,0.38458568,0.900901387
560,-0.080138237,-0.638376348,-1.466810966
561,-0.119664992,-1.815220407,-2.457766019
562,-0.108093813,-0.973681667,-2.013495591
563,-0.158790998,1.373073314,1.84146681
564,-0.148359316,0.690595714,1.676068417
565,-0.191189404,-0.609489307,2.778274283
566,-0.135882711,-0.003126988,1.300242204
567,-0.102836253,1.047396123,0.651961888
568,-0.11224836,-0.861433605,-1.021097667
569,-0.093919098,-0.794887514,-0.795318136
570,-0.025253374,-0.568808867,-0.881093264
571,-0.111053545,-0.710229294,-0.896736524
572,-0.209264486,-1.424876325,-0.940740957
573,-0.153631382,0.004922007,1.224028541
574,-0.139415206,-0.281166156,0.289286451
575,-0.084489412,-0.765542188,-1.293515956
576,-0.164327452,0.208922536,2.197407006
577,-0.15191653,-1.075380035,0.885527283
578,-0.013296705,-0.49795009,0.920036055
579,0.155643487,0.257548242,-0.408371906
580,-0.055422722,-0.820501032,1.798002042
581,-0.192141091,-0.555405763,0.964390226
582,-0.144936596,-0.445001725,-0.207028599
583,0.037586688,-0.82652151,-0.614035335
584,-0.134611997,1.100034927,0.696922053
585,-0.067258128,-0.541561158,-0.948107832
586,-0.11045054,-0.217602919,0.842544617
587,-0.106501149,-0.13991427,2.046467523
588,-0.153329384,-1.424422282,-1.1006658
589,-0.191868856,-0.496643973,0.583514869
590,-0.030195523,-0.489020718,-1.02988553
591,-0.172079764,-0.593755377,0.928429853
592,-0.063200483,0.463749331,-0.252279339
593,-0.133289949,-0.278275508,1.696478655
594,-0.090173838,-0.357494705,-0.3380152
595,-0.172953885,-0.155284736,-1.861377683
596,0.091193646,-0.577169814,-1.172025446
597,-0.156148306,-0.902630081,-1.559416454
598,-0.104326971,0.581828766,0.860550527
599,8.215974471,-0.146674104,2.003986332
600,0.030822158,-0.077334428,1.219225035
601,-0.190241774,2.85603613,2.789429265
602,-0.102393056,-0.726673605,-0.137213238
603,-0.171577652,0.30871886,1.80371137
604,-0.157964023,0.241071126,-0.125103481
605,0.007763011,-0.186315962,0.413865625
606,0.08552675,-0.656819822,-0.65578208
607,-0.059981336,1.269885682,0.58393889
608,-0.067840669,-0.743229978,-1.18872654
609,-0.196654973,-0.035309387,-0.327144764
610,-0.14368131,0.7648159,0.907140546
611,-0.174182147,-0.822628234,-1.034614835
612,-0.091713551,-0.327993834,-0.312397151
613,-0.184984704,-1.497858353,-0.611502429
614,-0.13969604,-0.302850262,1.470635956
615,-0.199114159,-0.868480686,0.05460872
616,-0.132158977,-1.113539199,-1.828461676
617,-0.13278346,-0.358345798,0.958103508
618,-0.043403811,-0.315482869,0.993013376
619,-0.062104538,0.821300947,0.417244088
620,-0.133523656,-0.401446813,0.871324539
621,-0.183637739,-0.826693955,-1.612421321
622,-0.150724949,-0.658390552,0.414713743
623,-0.187756319,-0.005780931,-0.202216315
624,-0.133289949,-0.278275508,1.696478655
625,0.549415451,-0.921797079,-1.241715055
626,-0.169086521,-0.219195293,1.66865626
627,-0.133630211,-0.778884225,0.76099336
628,-0.130925237,0.330133196,1.061712697
629,0.02823149,-0.243861887,-0.353355877
630,-0.164082128,-0.156167938,0.716656227
631,-0.147764864,-0.022490292,1.13606232
632,-0.033214149,-0.76164833,0.28203634
633,-0.151638521,-0.540374414,0.647054223
